Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,123342,-,-,-,37.85,-122.22,-8,270,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2016,1,3,0,30,0,0,0,0,0,0,8,2,0,0.1,3.3000000000000003,86.99,3,980.0
2016,1,3,1,30,0,0,0,0,0,0,8,1,0,0.1,3.2,86.62,3,980.0
2016,1,3,2,30,0,0,0,0,0,0,4,1,0,0.1,3.3000000000000003,86.60000000000001,3,980.0
2016,1,3,3,30,0,0,0,0,0,0,4,2,0,0.1,3.5,88.01,3,980.0
2016,1,3,4,30,0,0,0,0,0,0,8,2,0,0.1,3.6,90.52,3,980.0
2016,1,3,5,30,0,0,0,0,0,0,8,3,0,0.1,3.3000000000000003,93.41,3,980.0
2016,1,3,6,30,0,0,0,0,0,0,6,3,0,0.1,2.7,95.59,3,980.0
2016,1,3,7,30,0,0,0,0,0,0,8,3,0,0.1,2.4000000000000004,91.04,4,980.0
2016,1,3,8,30,44,0,44,44,536,136,8,4,4,0.1,2.2,90.36,5,980.0
2016,1,3,9,30,93,0,93,63,720,288,8,5,4,0.1,2.0,88.29,6,980.0
2016,1,3,10,30,182,155,247,73,798,407,8,6,0,0.1,2.1,87.81,7,980.0
2016,1,3,11,30,197,320,350,80,829,476,8,6,0,0.1,2.6,85.23,8,980.0
2016,1,3,12,30,209,285,348,81,834,488,8,7,0,0.1,3.2,87.66,8,980.0
2016,1,3,13,30,171,388,346,77,817,444,8,7,0,0.1,3.1,83.22,9,980.0
2016,1,3,14,30,108,517,297,71,746,343,8,7,0,0.1,2.5,84.19,10,980.0
2016,1,3,15,30,79,394,173,59,592,200,8,7,4,0.1,2.1,91.75,9,980.0
2016,1,3,16,30,29,162,42,28,251,48,8,7,4,0.1,2.1,93.9,7,980.0
2016,1,3,17,30,0,0,0,0,0,0,8,6,0,0.1,2.2,95.68,6,980.0
2016,1,3,18,30,0,0,0,0,0,0,8,5,0,0.1,2.3000000000000003,92.59,6,980.0
2016,1,3,19,30,0,0,0,0,0,0,8,5,0,0.1,2.2,96.93,6,980.0
2016,1,3,20,30,0,0,0,0,0,0,8,5,0,0.1,2.2,95.69,5,980.0
2016,1,3,21,30,0,0,0,0,0,0,8,5,0,0.1,2.2,94.91,5,980.0
2016,1,3,22,30,0,0,0,0,0,0,8,5,0,0.1,2.1,94.64,5,980.0
2016,1,3,23,30,0,0,0,0,0,0,8,5,0,0.1,2.1,95.2,5,980.0
2016,1,4,0,30,0,0,0,0,0,0,8,5,0,0.1,2.1,96.29,5,980.0
2016,1,4,1,30,0,0,0,0,0,0,8,5,0,0.1,2.3000000000000003,97.2,5,970.0
2016,1,4,2,30,0,0,0,0,0,0,8,5,0,0.1,2.6,98.48,5,970.0
2016,1,4,3,30,0,0,0,0,0,0,4,6,0,0.1,2.8000000000000003,100.0,5,970.0
2016,1,4,4,30,0,0,0,0,0,0,8,6,0,0.1,2.9000000000000004,96.82000000000001,6,970.0
2016,1,4,5,30,0,0,0,0,0,0,8,7,0,0.1,2.9000000000000004,100.0,6,970.0
2016,1,4,6,30,0,0,0,0,0,0,8,7,0,0.1,2.8000000000000003,98.61,7,970.0
2016,1,4,7,30,0,0,0,0,0,0,4,8,0,0.1,2.6,100.0,7,970.0
2016,1,4,8,30,17,0,17,42,556,137,7,9,4,0.1,2.6,100.0,9,970.0
2016,1,4,9,30,37,0,37,57,745,291,7,9,4,0.1,2.7,92.84,10,970.0
2016,1,4,10,30,177,69,206,72,803,408,8,10,0,0.1,3.0,90.3,11,970.0
2016,1,4,11,30,207,265,334,77,839,479,8,10,0,0.1,3.4000000000000004,83.72,12,970.0
2016,1,4,12,30,179,447,399,79,842,492,7,9,0,0.1,3.6,74.72,13,970.0
2016,1,4,13,30,183,37,199,81,800,443,8,9,0,0.1,3.5,77.04,12,970.0
2016,1,4,14,30,123,0,123,75,728,342,4,9,0,0.1,3.0,83.73,11,970.0
2016,1,4,15,30,72,0,72,61,581,201,3,10,4,0.1,2.5,94.34,11,970.0
2016,1,4,16,30,18,0,18,30,257,51,4,10,4,0.1,2.4000000000000004,95.64,10,970.0
2016,1,4,17,30,0,0,0,0,0,0,8,10,0,0.1,2.5,94.94,10,970.0
2016,1,4,18,30,0,0,0,0,0,0,4,10,0,0.1,2.7,94.39,10,970.0
2016,1,4,19,30,0,0,0,0,0,0,3,10,0,0.1,3.0,94.14,10,970.0
2016,1,4,20,30,0,0,0,0,0,0,8,10,0,0.1,3.4000000000000004,93.58,10,970.0
2016,1,4,21,30,0,0,0,0,0,0,8,9,0,0.1,3.7,93.21000000000001,10,970.0
2016,1,4,22,30,0,0,0,0,0,0,6,9,0,0.1,3.8000000000000003,92.88,10,970.0
2016,1,4,23,30,0,0,0,0,0,0,8,9,0,0.1,4.0,92.87,10,970.0
2016,1,5,0,30,0,0,0,0,0,0,6,9,0,0.1,4.1000000000000005,93.26,10,970.0
2016,1,5,1,30,0,0,0,0,0,0,6,10,0,0.1,4.1000000000000005,93.69,10,970.0
2016,1,5,2,30,0,0,0,0,0,0,8,9,0,0.1,3.8000000000000003,100.0,10,970.0
2016,1,5,3,30,0,0,0,0,0,0,8,9,0,0.1,3.2,100.0,10,970.0
2016,1,5,4,30,0,0,0,0,0,0,8,9,0,0.1,2.4000000000000004,100.0,9,970.0
2016,1,5,5,30,0,0,0,0,0,0,8,9,0,0.1,1.8,100.0,9,970.0
2016,1,5,6,30,0,0,0,0,0,0,8,9,0,0.1,1.7000000000000002,100.0,8,970.0
2016,1,5,7,30,0,0,0,0,0,0,4,9,0,0.1,2.0,100.0,8,970.0
2016,1,5,8,30,5,0,5,40,574,139,8,9,4,0.1,2.5,99.96000000000001,9,970.0
2016,1,5,9,30,12,0,12,56,758,294,4,10,4,0.1,2.9000000000000004,94.33,10,970.0
2016,1,5,10,30,18,0,18,66,834,416,8,9,0,0.1,3.3000000000000003,90.81,11,970.0
2016,1,5,11,30,208,68,241,76,850,484,8,8,0,0.1,3.6,79.61,11,970.0
2016,1,5,12,30,92,0,92,87,825,493,8,7,0,0.1,3.8000000000000003,81.66,10,970.0
2016,1,5,13,30,37,0,37,81,808,449,6,7,0,0.1,3.7,80.59,10,970.0
2016,1,5,14,30,129,2,129,76,736,348,8,7,0,0.1,3.5,80.28,10,970.0
2016,1,5,15,30,77,0,77,61,601,207,8,7,4,0.1,2.9000000000000004,86.29,9,970.0
2016,1,5,16,30,31,272,54,31,272,54,1,7,0,0.1,2.2,93.07000000000001,8,980.0
2016,1,5,17,30,0,0,0,0,0,0,1,7,0,0.1,1.9000000000000001,97.69,7,980.0
2016,1,5,18,30,0,0,0,0,0,0,1,7,0,0.1,1.9000000000000001,97.2,7,980.0
2016,1,5,19,30,0,0,0,0,0,0,1,7,0,0.1,2.1,100.0,7,980.0
2016,1,5,20,30,0,0,0,0,0,0,1,7,0,0.1,2.2,100.0,6,980.0
2016,1,5,21,30,0,0,0,0,0,0,1,7,0,0.1,2.4000000000000004,100.0,6,980.0
2016,1,5,22,30,0,0,0,0,0,0,8,7,0,0.1,2.7,100.0,6,980.0
2016,1,5,23,30,0,0,0,0,0,0,6,7,0,0.1,3.0,100.0,7,980.0
2016,1,6,0,30,0,0,0,0,0,0,9,7,0,0.1,3.6,97.12,7,970.0
2016,1,6,1,30,0,0,0,0,0,0,6,7,0,0.1,4.5,98.38,7,970.0
2016,1,6,2,30,0,0,0,0,0,0,9,7,0,0.1,5.2,97.82000000000001,7,970.0
2016,1,6,3,30,0,0,0,0,0,0,8,7,0,0.1,5.1000000000000005,97.88,7,970.0
2016,1,6,4,30,0,0,0,0,0,0,6,7,0,0.1,4.5,99.64,7,970.0
2016,1,6,5,30,0,0,0,0,0,0,6,8,0,0.1,3.9000000000000004,96.93,8,970.0
2016,1,6,6,30,0,0,0,0,0,0,8,9,0,0.1,3.7,94.5,9,970.0
2016,1,6,7,30,0,0,0,0,0,0,8,9,0,0.1,3.7,95.52,9,970.0
2016,1,6,8,30,8,0,8,72,263,117,8,9,4,0.1,3.5,95.76,9,970.0
2016,1,6,9,30,19,0,19,120,440,259,8,9,4,0.1,3.3000000000000003,90.55,10,970.0
2016,1,6,10,30,32,0,32,158,503,370,6,9,0,0.1,3.2,90.99,10,970.0
2016,1,6,11,30,66,0,66,183,525,436,8,9,0,0.1,3.4000000000000004,96.28,10,970.0
2016,1,6,12,30,218,82,259,171,579,457,8,9,0,0.1,3.3000000000000003,94.68,10,970.0
2016,1,6,13,30,204,134,265,134,644,428,8,8,0,0.1,3.0,91.43,10,970.0
2016,1,6,14,30,13,0,13,97,658,342,6,8,0,0.1,2.8000000000000003,88.68,9,970.0
2016,1,6,15,30,8,0,8,70,552,205,8,7,4,0.1,2.7,93.19,8,970.0
2016,1,6,16,30,2,0,2,34,231,54,4,7,4,0.1,2.5,97.39,7,970.0
2016,1,6,17,30,0,0,0,0,0,0,8,7,0,0.1,2.5,94.86,7,970.0
2016,1,6,18,30,0,0,0,0,0,0,8,7,0,0.1,2.6,94.85000000000001,7,970.0
2016,1,6,19,30,0,0,0,0,0,0,6,7,0,0.1,2.5,94.79,7,970.0
2016,1,6,20,30,0,0,0,0,0,0,6,7,0,0.1,2.3000000000000003,94.35000000000001,7,970.0
2016,1,6,21,30,0,0,0,0,0,0,8,7,0,0.1,1.8,100.0,6,970.0
2016,1,6,22,30,0,0,0,0,0,0,8,6,0,0.1,1.2000000000000002,99.0,6,970.0
2016,1,6,23,30,0,0,0,0,0,0,8,6,0,0.1,0.8,97.67,6,970.0
2016,1,7,0,30,0,0,0,0,0,0,8,6,0,0.1,0.4,96.34,6,970.0
2016,1,7,1,30,0,0,0,0,0,0,7,6,0,0.1,0.30000000000000004,95.42,6,980.0
2016,1,7,2,30,0,0,0,0,0,0,4,6,0,0.1,0.30000000000000004,95.07000000000001,6,980.0
2016,1,7,3,30,0,0,0,0,0,0,1,6,0,0.1,0.30000000000000004,94.49,6,980.0
2016,1,7,4,30,0,0,0,0,0,0,3,6,0,0.1,0.30000000000000004,93.94,6,980.0
2016,1,7,5,30,0,0,0,0,0,0,3,6,0,0.1,0.30000000000000004,93.39,6,980.0
2016,1,7,6,30,0,0,0,0,0,0,4,5,0,0.1,0.5,92.88,6,980.0
2016,1,7,7,30,0,0,0,0,0,0,4,5,0,0.1,0.6000000000000001,93.06,6,980.0
2016,1,7,8,30,60,386,127,60,386,127,1,6,0,0.1,0.7000000000000001,92.2,7,980.0
2016,1,7,9,30,80,644,283,80,644,283,1,7,0,0.1,0.9,88.19,8,980.0
2016,1,7,10,30,74,812,417,74,812,417,2,6,4,0.1,1.0,80.94,9,980.0
2016,1,7,11,30,202,47,225,80,850,490,2,6,0,0.1,1.2000000000000002,73.62,10,980.0
2016,1,7,12,30,208,46,232,80,858,505,2,6,4,0.1,1.4000000000000001,72.46000000000001,10,980.0
2016,1,7,13,30,17,0,17,76,842,462,2,6,4,0.1,1.5,71.9,10,980.0
2016,1,7,14,30,13,0,13,68,784,362,2,6,0,0.1,1.5,71.58,10,980.0
2016,1,7,15,30,53,670,220,53,670,220,0,6,0,0.1,1.2000000000000002,77.60000000000001,9,980.0
2016,1,7,16,30,28,383,62,28,383,62,1,6,0,0.1,1.0,91.66,8,980.0
2016,1,7,17,30,0,0,0,0,0,0,1,5,0,0.1,1.1,85.57000000000001,7,980.0
2016,1,7,18,30,0,0,0,0,0,0,1,5,0,0.1,0.9,85.73,7,980.0
2016,1,7,19,30,0,0,0,0,0,0,1,5,0,0.1,0.6000000000000001,85.84,7,980.0
2016,1,7,20,30,0,0,0,0,0,0,1,5,0,0.1,0.30000000000000004,85.49,7,980.0
2016,1,7,21,30,0,0,0,0,0,0,1,5,0,0.1,0.4,90.93,7,980.0
2016,1,7,22,30,0,0,0,0,0,0,1,5,0,0.1,0.7000000000000001,91.0,6,980.0
2016,1,7,23,30,0,0,0,0,0,0,1,5,0,0.1,0.7000000000000001,91.26,6,980.0
2016,1,8,0,30,0,0,0,0,0,0,1,5,0,0.1,0.6000000000000001,91.44,6,980.0
2016,1,8,1,30,0,0,0,0,0,0,1,5,0,0.1,0.7000000000000001,98.17,6,980.0
2016,1,8,2,30,0,0,0,0,0,0,1,5,0,0.1,0.8,98.16,5,980.0
2016,1,8,3,30,0,0,0,0,0,0,1,5,0,0.1,0.9,97.88,5,980.0
2016,1,8,4,30,0,0,0,0,0,0,8,5,0,0.1,1.0,97.15,5,980.0
2016,1,8,5,30,0,0,0,0,0,0,8,4,0,0.1,1.3,100.0,4,980.0
2016,1,8,6,30,0,0,0,0,0,0,8,4,0,0.1,1.5,99.95,4,990.0
2016,1,8,7,30,0,0,0,0,0,0,8,4,0,0.1,1.6,98.32000000000001,4,990.0
2016,1,8,8,30,65,60,75,43,552,139,8,4,4,0.1,1.7000000000000002,100.0,5,990.0
2016,1,8,9,30,131,92,161,61,742,296,8,5,4,0.1,1.7000000000000002,96.08,5,990.0
2016,1,8,10,30,177,253,285,81,788,414,4,5,0,0.1,1.5,86.18,7,990.0
2016,1,8,11,30,204,302,351,86,830,488,8,6,0,0.1,1.5,77.05,9,990.0
2016,1,8,12,30,220,84,262,85,845,505,4,6,0,0.1,1.6,72.08,10,990.0
2016,1,8,13,30,209,140,273,83,817,460,8,6,4,0.1,1.6,71.41,10,990.0
2016,1,8,14,30,151,41,166,77,747,359,8,5,0,0.1,1.4000000000000001,71.11,10,990.0
2016,1,8,15,30,94,20,100,64,600,215,6,6,4,0.1,1.3,80.5,9,990.0
2016,1,8,16,30,28,0,28,33,291,60,4,6,4,0.1,1.4000000000000001,87.07000000000001,8,990.0
2016,1,8,17,30,0,0,0,0,0,0,8,6,0,0.1,1.7000000000000002,89.8,7,990.0
2016,1,8,18,30,0,0,0,0,0,0,8,6,0,0.1,1.8,90.33,7,990.0
2016,1,8,19,30,0,0,0,0,0,0,8,6,0,0.1,1.9000000000000001,96.4,7,990.0
2016,1,8,20,30,0,0,0,0,0,0,6,6,0,0.1,2.0,96.83,6,990.0
2016,1,8,21,30,0,0,0,0,0,0,8,6,0,0.1,2.1,97.07000000000001,6,990.0
2016,1,8,22,30,0,0,0,0,0,0,4,6,0,0.1,2.0,96.79,6,990.0
2016,1,8,23,30,0,0,0,0,0,0,4,6,0,0.1,2.0,96.15,6,990.0
2016,1,9,0,30,0,0,0,0,0,0,4,6,0,0.1,2.2,96.48,6,990.0
2016,1,9,1,30,0,0,0,0,0,0,4,6,0,0.1,2.5,97.07000000000001,6,990.0
2016,1,9,2,30,0,0,0,0,0,0,4,6,0,0.1,2.9000000000000004,97.38,6,990.0
2016,1,9,3,30,0,0,0,0,0,0,4,6,0,0.1,3.1,97.47,6,980.0
2016,1,9,4,30,0,0,0,0,0,0,4,6,0,0.1,2.9000000000000004,97.44,6,980.0
2016,1,9,5,30,0,0,0,0,0,0,4,6,0,0.1,2.8000000000000003,97.58,6,980.0
2016,1,9,6,30,0,0,0,0,0,0,4,6,0,0.1,2.8000000000000003,97.96000000000001,6,990.0
2016,1,9,7,30,0,0,0,0,0,0,1,6,0,0.1,3.0,98.60000000000001,6,990.0
2016,1,9,8,30,45,526,136,45,526,136,1,7,0,0.1,3.1,95.27,7,990.0
2016,1,9,9,30,128,50,144,64,715,291,8,7,4,0.1,3.0,92.33,8,990.0
2016,1,9,10,30,167,30,180,95,727,403,8,8,0,0.1,2.6,94.9,8,990.0
2016,1,9,11,30,191,27,205,103,764,475,8,8,0,0.1,2.1,96.95,9,990.0
2016,1,9,12,30,226,112,282,106,768,490,8,8,0,0.1,1.7000000000000002,92.2,9,990.0
2016,1,9,13,30,168,12,174,105,737,446,6,9,0,0.1,1.2000000000000002,93.63,9,990.0
2016,1,9,14,30,123,0,123,91,686,351,8,9,0,0.1,0.9,94.74,9,990.0
2016,1,9,15,30,75,0,75,69,568,214,8,9,4,0.1,0.8,100.0,9,990.0
2016,1,9,16,30,21,0,21,35,260,60,4,8,4,0.101,0.9,98.32000000000001,8,990.0
2016,1,9,17,30,0,0,0,0,0,0,8,8,0,0.101,1.0,94.9,8,990.0
2016,1,9,18,30,0,0,0,0,0,0,8,7,0,0.101,1.1,99.59,8,990.0
2016,1,9,19,30,0,0,0,0,0,0,8,7,0,0.101,1.0,97.94,7,990.0
2016,1,9,20,30,0,0,0,0,0,0,4,7,0,0.101,1.0,96.4,7,990.0
2016,1,9,21,30,0,0,0,0,0,0,3,7,0,0.101,1.1,100.0,7,990.0
2016,1,9,22,30,0,0,0,0,0,0,4,7,0,0.101,1.1,100.0,6,990.0
2016,1,9,23,30,0,0,0,0,0,0,4,7,0,0.101,0.6000000000000001,100.0,6,990.0
2016,1,10,0,30,0,0,0,0,0,0,1,7,0,0.101,0.4,100.0,6,990.0
2016,1,10,1,30,0,0,0,0,0,0,1,7,0,0.101,0.7000000000000001,100.0,6,990.0
2016,1,10,2,30,0,0,0,0,0,0,3,6,0,0.101,1.2000000000000002,99.25,6,990.0
2016,1,10,3,30,0,0,0,0,0,0,1,6,0,0.101,1.6,100.0,6,990.0
2016,1,10,4,30,0,0,0,0,0,0,3,6,0,0.101,1.9000000000000001,100.0,5,990.0
2016,1,10,5,30,0,0,0,0,0,0,1,6,0,0.101,2.1,100.0,5,990.0
2016,1,10,6,30,0,0,0,0,0,0,3,6,0,0.101,2.3000000000000003,100.0,5,990.0
2016,1,10,7,30,0,0,0,0,0,0,1,6,0,0.101,2.6,96.8,6,990.0
2016,1,10,8,30,49,517,139,49,517,139,1,7,0,0.101,2.8000000000000003,94.99,7,990.0
2016,1,10,9,30,68,722,298,68,722,298,1,7,0,0.101,2.7,91.98,8,990.0
2016,1,10,10,30,75,822,425,75,822,425,1,7,0,0.101,2.5,86.43,10,990.0
2016,1,10,11,30,76,870,501,76,870,501,2,7,4,0.101,2.2,79.38,11,990.0
2016,1,10,12,30,75,882,518,75,882,518,1,7,0,0.101,1.9000000000000001,71.77,12,990.0
2016,1,10,13,30,185,354,350,71,863,473,8,6,0,0.101,1.7000000000000002,65.74,12,990.0
2016,1,10,14,30,129,441,297,65,803,372,2,6,0,0.101,1.6,69.61,12,990.0
2016,1,10,15,30,86,374,183,53,683,229,7,6,4,0.101,1.3,76.06,11,990.0
2016,1,10,16,30,33,223,55,29,407,69,4,7,4,0.101,1.4000000000000001,85.08,9,990.0
2016,1,10,17,30,0,0,0,0,0,0,8,6,0,0.101,1.7000000000000002,89.9,7,990.0
2016,1,10,18,30,0,0,0,0,0,0,8,6,0,0.101,1.9000000000000001,89.35000000000001,7,990.0
2016,1,10,19,30,0,0,0,0,0,0,8,6,0,0.101,2.0,89.55,7,990.0
2016,1,10,20,30,0,0,0,0,0,0,8,6,0,0.101,2.1,89.86,7,990.0
2016,1,10,21,30,0,0,0,0,0,0,8,6,0,0.101,2.0,90.10000000000001,7,990.0
2016,1,10,22,30,0,0,0,0,0,0,8,6,0,0.101,2.0,90.97,7,990.0
2016,1,10,23,30,0,0,0,0,0,0,8,6,0,0.101,2.0,91.88,7,990.0
2016,1,11,0,30,0,0,0,0,0,0,8,6,0,0.101,2.1,92.43,7,990.0
2016,1,11,1,30,0,0,0,0,0,0,8,6,0,0.101,2.1,92.27,7,990.0
2016,1,11,2,30,0,0,0,0,0,0,6,6,0,0.101,2.1,92.01,7,990.0
2016,1,11,3,30,0,0,0,0,0,0,6,6,0,0.101,2.1,90.97,7,990.0
2016,1,11,4,30,0,0,0,0,0,0,8,6,0,0.101,2.2,89.5,7,990.0
2016,1,11,5,30,0,0,0,0,0,0,8,6,0,0.101,2.2,88.44,7,990.0
2016,1,11,6,30,0,0,0,0,0,0,8,6,0,0.101,2.1,87.7,7,990.0
2016,1,11,7,30,0,0,0,0,0,0,6,6,0,0.101,2.1,87.72,7,990.0
2016,1,11,8,30,65,46,73,44,538,138,8,6,4,0.101,2.2,89.92,8,990.0
2016,1,11,9,30,132,76,156,62,725,294,8,6,4,0.101,2.2,82.94,8,990.0
2016,1,11,10,30,147,3,148,71,811,418,4,6,0,0.101,2.2,79.87,10,990.0
2016,1,11,11,30,194,28,208,76,849,493,3,7,0,0.101,2.2,74.23,11,990.0
2016,1,11,12,30,230,142,301,77,859,510,3,8,0,0.101,2.0,74.10000000000001,12,990.0
2016,1,11,13,30,207,102,256,74,841,468,3,9,0,0.101,1.9000000000000001,77.08,12,990.0
2016,1,11,14,30,66,791,371,66,791,371,3,9,4,0.101,1.7000000000000002,78.74,13,990.0
